"meaning_id","unit_id","full_entry","meaning","article_gender","meaning_gender","gendered","comment","suffix","suffix_bVc","suffix_ak","deverbal","infinitive","russian_borrowing","human","sex=f","sex=m","ind_spec","mass_abstr","large","small","animal","water","tree","fruit","tech_transport","cultural_product","household_object","food","drink","plant","event","pos","neg","weather","body_part","building","landscape","diary_product","sickness","meanings_concatenated","meaning_with_examples","label_id","forms_id","gloss_id","gloss","form","all_forms","source"
1727,1082,"ш. АЛƔ̌АНҶОЛ ж. слива.","слива","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"слива","слива",,4582,20,"word","alɣ̌anǰol","alɣ̌anǰol",2
1728,1083,"АЛҚ ж. горло; глотка, гортань; тар алқ ч. чрезмерно надоедать; приставать с ножом к горлу; ш. дāδ бачгалā-йен му тар алқ чӯɣ̌ҷ эти ребятишки пристали ко мне как с ножом к горлу; тар алқ с. изматываться, выматываться, сильно мучиться; б. тар а́лқ-ум сӯбҷ я измучился; алқ ас ной йêст очень вкусно; (так, что) язык проглотишь; ш. царā́нг-ум дам пêхч? – а́-ро йам алқ ас ной йêст! как я сварил это? – Ой, брат, язык проглотишь!","горло; глотка, гортань","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"горло; глотка, гортань","горло; глотка, гортань",,4583,20,"word","alq","alq",2
1746,1100,"АМАЛ 1 ж. название месяца солнечного календаря, соответствующего марту.","название месяца солнечного календаря, соответствующего марту","f","f",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"название месяца солнечного календаря, соответствующего марту","название месяца солнечного календаря, соответствующего марту",,4608,20,"word","amal","amal",2
1759,1112,"ш. АМАҶӢ(Д) зоол. ж. название птицы, похожей на скворца; ш. амаҷӣ риwозд ху ба рост ху, во нӣθт ху ҷо́й-ти скворушка взлетает прямо (вверх), да снова возвращается на (то же) место.","название птицы, похожей на скворца","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"название птицы, похожей на скворца","название птицы, похожей на скворца; скворушка взлетает прямо (вверх), да снова возвращается на (то же) место",,4620,20,"word","amaǰī","amaǰī amaǰīd",2
1762,1114,"АМБАР бот. м. название душистой травы; амбар wох̌ трава ""амбар"".","название душистой травы","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"название душистой травы","название душистой травы; трава ""амбар""",,4624,20,"word","ambar","ambar",2
1763,1115,"ш. АМБАХ̌Ц, АНБАХ̌Ц, б. АМБÊХ̌Ц, брв. АМБЕХ̌Ц ж. древовидный можжевельник, арча (Juniperus sp.); ш. пи дам дарā дис аноқ амбах̌ц! в этом ущелье такие стройные арчи!; б. сāвȥ амбêх̌ц гāх̌тоw, сāвȥ амбêх̌ц с. (чаще с отрицанием) жить бесконечно долго (букв. стать зеленой арчой); б. wа́з-и́к-та сāвȥ амбêх̌ц на́-гāрδум не вечно же мне жить-поживать; б. wа́з-и́к-та сāвȥ амбêх̌ц на́-сāм, хойи́м-та ми́рум я же не буду жить вечно, рано или поздно ведь помру.","древовидный можжевельник, арча (Juniperus sp.)","f","f",0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"древовидный можжевельник, арча (Juniperus sp.)","древовидный можжевельник, арча (Juniperus sp.); в этом ущелье такие стройные арчи!",,4625,20,"word","ambax̌c","ambax̌c anbax̌c",2
1772,1123,"АМБУР, АНБУР ж. щипцы, клещи; ш. wам амбур чāй зох̌т? кто взял те щипцы?","щипцы, клещи","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"щипцы, клещи","щипцы, клещи; кто взял те щипцы?",,4639,20,"word","ambur","ambur anbur",2
1821,1165,"АМО 2 ж. зоол. орел-бородач.","орел-бородач","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"орел-бородач","орел-бородач",,4695,20,"word","amo","amo",2
1832,1175,"АМОЧ ж. клецки (мелкие, шарообразные); похлебка с клецками; б. ту қӣч йи́-ги дāрδ ки́х̌т-ат, во амоч фу́ри у тебя и так живот болит, а ты еще хлебаешь похлебку с клецками; амоч ч., амоч пêхтоw готовить клецки, варить похлебку с клецками; б. ди йоɣ̌ҷ магам амо́ч-аθ ки́нāм из этой муки мы готовим лишь клецки.","клецки (мелкие, шарообразные); похлебка с клецками","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"клецки (мелкие, шарообразные); похлебка с клецками","клецки (мелкие, шарообразные); похлебка с клецками; у тебя и так живот болит, а ты еще хлебаешь похлебку с клецками",,4707,20,"word","amoč","amoč",2
1863,1205,"АМУ̊М, АММУ̊М м. (ж.) баня; б. Ву̊мāр калхо́з-инд-ен аму̊́м-паму̊м фасу̊н δоδҷ в колхозе Вомар устроили шикарную баню и все прочее.","баня","fm","fm",0,"fluid",,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"баня","баня; в колхозе Вомар устроили шикарную баню и все прочее",,4747,20,"word","amům","amům ammům",2
1872,1212,"АМУ̊НАТИ м. 1. заем, ссуда; долг; 2. взаймы; на временное пользование; б. йид му чайнак ту́-ҷи аму̊нати ме́нт-ат, ар wа́хт-ум ди лу̊вд, тāм дāк этот мой чайник пусть пока останется у тебя, а как скажу, тогда отдашь; аму̊нати зêх̌тоw лишать жизни; брать душу; ш. му боб пе́х̌цен ца-рā́нг-ат? – йу лу̊вд: хуδой ғал ху аму̊нати на́-зох̌ч (когда) спросят у моего дедушки: ""Как поживаешь? "" – Он говорит: ""Бог пока еще не взял мою душу"".","заем, ссуда; долг","m","m",0,,"i",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"заем, ссуда; долг; взаймы; на временное пользование","заем, ссуда; долг",,4756,20,"word","amůnati","amůnati",2
1875,1214,"АМУ̊НИ м. спокойствие; мир, мирное время; ш. ас фук бӣди аму̊ни мирное время лучше всего.","спокойствие; мир, мирное время","m","m",0,,"i",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"спокойствие; мир, мирное время","спокойствие; мир, мирное время; мирное время лучше всего",,4758,20,"word","amůni","amůni",2
1893,1231,"ш. АНГИХ̌Т, б. (Й)ИНГАХ̌Т ж. палец; ш. хидāр ангих̌т, бақ ангих̌т (б. ингах̌т) большой палец; ш. δакӣҷак ангих̌т (б. ингах̌т) указательный палец; ш. миδенā ангих̌т, миδенҷ ангих̌т, б. миδенȥ ингах̌т средний палец; ш. ȥалик ангих̌т, лакак ангих̌т, б. бицик ингах̌т, лакак ингах̌т, билӣсак ингах̌т мизинец; ш. йу ху ангих̌те́н-ти исоб ких̌т он считает по пальцам; б. ту-т wи лакак ингах̌т доδ нист ты и мизинца его не стоишь.","палец","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"палец","палец; он считает по пальцам",,4781,20,"word","angix̌t","angix̌t",2
1894,1232,"ш. АНГИХ̌ТАК, б. ИНГАХ̌ТАК ж. пальчик.","пальчик","f","f",0,,"ak",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"пальчик","пальчик",,4784,20,"word","angix̌tak","angix̌tak",2
1895,1233,"ш. АНГИХ̌Т-МУ̊К, б. ИНГАХ̌Т-МУ̊Г, ИНГАХ̌Т-МӮГ ж. наперсток; ш. йӣw си́ȥ-ат, йӣw ангих̌т-му̊к дā́-ких̌т кто иголку, кто наперcток дает; ш. йам ида наw ангих̌(т)-му̊к вот это новый наперсток.","наперсток","f","f",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"наперсток","наперсток; кто иголку, кто наперcток дает; вот это новый наперсток",,4786,20,"word","angix̌t-můk","angix̌t-můk",2
1896,1234,"ш. АНГИХ̌Т-РУ̊Н(И), АНГИХ̌Т-РӮН(И), б. ИНГАХ̌Т-РУ̊Н(И) м. вторая обмазка стен (глиной, смешанной с мелкой соломой); ш. ху чӣ́д-āм ангих̌т-ру̊ни тайор чӯд мы закончили вторую обмазку своего дома; б. ху ғиҷӣд ингах̌т-ру̊́н-āм нур даwу̊м чӯд мы сегодня приступили к повторной обмазке своего хлева.","вторая обмазка стен (глиной, смешанной с мелкой соломой)","m","m",0,,"(i)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"вторая обмазка стен (глиной, смешанной с мелкой соломой)","вторая обмазка стен (глиной, смешанной с мелкой соломой); мы закончили вторую обмазку своего дома; мы сегодня приступили к повторной обмазке своего хлева",,4789,20,"word","angix̌t-růn","angix̌t-růn angix̌t-růni angix̌t-rūn angix̌t-rūni",2
