meaning_id,unit_id,full_entry,meaning,russian_borrowing,article_gender,meaning_gender,gendered,comment,suffix,suffix_bVc,suffix_ak,deverbal,infinitive,stress,human,sex=f,sex=m,indspec,massabstr,large,small,animals,water,trees,fruit,techtransport,culturalprod.,name,householdobjects,food,drink,plants,events,pos,neg,weather,bodyparts,buildings,landscape,milkprod.,sicknesses,meanings_concatenated,meaning_with_examples,label_id
12884,10845,"ПӢНАК(И) м. дрема, дремота, легкий сон; чуткий сон; б. нур х̌ā́б-и пӣнаки му на́-йод сегодня ночью мне не спалось (букв. сон не брал меня); пӣнаки ч. дремать; клевать носом; ш. х̌ā́б-ум ас да́сти ху δинду̊н-дāрδ пӣнаки на́-чӯд ночью я и не вздремнул из-за зубной боли; ш. wуз пизӯр пӣнаки ки́нум я немножко подремлю.","дрема, дремота, легкий сон; чуткий сон",0,m,m,0,,(i),0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"дрема, дремота, легкий сон; чуткий сон","дрема, дремота, легкий сон; чуткий сон; сегодня ночью мне не спалось (букв. сон не брал меня)",
1894,1232,"ш. АНГИХ̌ТАК, б. ИНГАХ̌ТАК ж. пальчик.",пальчик,0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,пальчик,пальчик,
2672,1852,"БАКЦАК, БАКСАК ж. маленький кошелек, кошелечек; ш. ар му баксак чис посмотри в моем кошелечке.","маленький кошелек, кошелечек",0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"маленький кошелек, кошелечек","маленький кошелек, кошелечек; посмотри в моем кошелечке",
2721,1893,"ш. БАЛҒОЧЕВАК, БАЛҒОЧАК, шх. БАЛҒОЧЕФАК, б. ҒАЛҒАЧЕВ(АК) м. щекотка; шх. йу ас балғочефак х̌оҷ δêрт он боится щекотки; ш. балғоч(ев)ак ч., б. ғалгачев(ак) ч. щекотать; ш. балғочевак му мā-к, wуз билахак сāм не щекочи меня, мне будет щекотно; б. ғал-ғачевак с. чувствовать щекотку. Ср. билахак, гилгичак.",щекотка,0,m,m,0,,ak,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,щекотка,"щекотка; он боится щекотки; не щекочи меня, мне будет щекотно",
3060,2183,БĀТАК ж. мучной молочный кисель.,мучной молочный кисель,0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,мучной молочный кисель,мучной молочный кисель,
3298,2385,БЕЛЧАК ж. маленькая железная лопаточка (для золы и углей).,маленькая железная лопаточка (для золы и углей),0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,маленькая железная лопаточка (для золы и углей),маленькая железная лопаточка (для золы и углей),
3709,2737,"БИНГАК ж. осленок-самочка; ш. йид ту бингак цу̊нд-мêсту̊нҷ? твоему осленку (самочке) сколько месяцев?; ш. му бингак мо́д-ат му бунгак ғал йаст мой осленок-самка подохла, но есть пока осленок-самец. Ср. маркāб-биц, маркāб-буц, бунгак 1.",осленок-самочка,0,f,f,0,animal,ak,0,1,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,осленок-самочка,"осленок-самочка; твоему осленку (самочке) сколько месяцев?; мой осленок-самка подохла, но есть пока осленок-самец",
3842,2862,"БӢНȤАК ж. 1) огарок (лучины, свечи); ш. тêр-цироw ди йи́-лāв θа́д-ат, пизӯ́р-га ди ред, wи реδҷи́н-та бӣнȥак лу̊́вен когда лучина частично сгорит, а немножко еще останется, то этот остаток и называют ""бӣнȥак"" (огарок); 2) перен. малютка, коротышка, женщина (девушка, девочка) небольшого роста; ш. аҷаб бӣнȥа́к-ат ту нāй! ну и коротышка же ты!; б. а бӣнȥак, ту қара, чӣз нā́wи? эй, малютка, успокойся, почему ты плачешь? Ср. цироw(ак).","огарок (лучины, свечи)",0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"огарок (лучины, свечи); малютка, коротышка, женщина (девушка, девочка) небольшого роста","огарок (лучины, свечи); когда лучина частично сгорит, а немножко еще останется, то этот остаток и называют ""бӣнȥак"" (огарок)",
3843,2862,"БӢНȤАК ж. 1) огарок (лучины, свечи); ш. тêр-цироw ди йи́-лāв θа́д-ат, пизӯ́р-га ди ред, wи реδҷи́н-та бӣнȥак лу̊́вен когда лучина частично сгорит, а немножко еще останется, то этот остаток и называют ""бӣнȥак"" (огарок); 2) перен. малютка, коротышка, женщина (девушка, девочка) небольшого роста; ш. аҷаб бӣнȥа́к-ат ту нāй! ну и коротышка же ты!; б. а бӣнȥак, ту қара, чӣз нā́wи? эй, малютка, успокойся, почему ты плачешь? Ср. цироw(ак).","малютка, коротышка, женщина (девушка, девочка) небольшого роста",0,f,f,0,human,ak,0,1,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"огарок (лучины, свечи); малютка, коротышка, женщина (девушка, девочка) небольшого роста","малютка, коротышка, женщина (девушка, девочка) небольшого роста; ну и коротышка же ты!; эй, малютка, успокойся, почему ты плачешь?",
4049,3061,БУЛБУЛАК м. пробка для флейты.,пробка для флейты,0,m,m,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,пробка для флейты,пробка для флейты,
4123,3121,БУТАК м. фигура идола; игрушка (изображающая человечка).,фигура идола; игрушка (изображающая человечка),0,m,m,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,фигура идола; игрушка (изображающая человечка),фигура идола; игрушка (изображающая человечка),
4232,3215,"БӮҶӢНАК ж. мешочек; небольшой мешок; ш. му-рд δу бӯҷӣнак йоɣ̌ҷ дāк дай мне два мешка муки; δу бӯҷӣнак нама́к-ен ар wи силос пирех̌т в силос засыпали два мешка соли; б. бӯҷӣна́к-та wаз на́-хāм, йо́ɣ̌ҷ-та хāм я же не съем мешок, муку буду есть.",мешочек; небольшой мешок,0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,мешочек; небольшой мешок,"мешочек; небольшой мешок; дай мне два мешка муки; в силос засыпали два мешка соли; я же не съем мешок, муку буду есть",
4354,3314,"ВИДӢРМАК ж. метелка, веничек; ш. са дам ху видӣрмак қати рӯфч ки wам сêр иди и отметай метелкой (обмолоченное) зерно.","метелка, веничек",0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"метелка, веничек","метелка, веничек; иди и отметай метелкой (обмолоченное) зерно",
4400,3353,ш. ВИРУ̊Ɣ̌ИНАК ж. воробышек (с оперением над глазами в виде бровей); ш. виру̊ɣ̌инак wиδич букв. пташка-темнобровка.,воробышек (с оперением над глазами в виде бровей),0,f,f,0,animal,ak,0,1,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,воробышек (с оперением над глазами в виде бровей),воробышек (с оперением над глазами в виде бровей); букв. пташка-темнобровка,
4418,3369,"ш. ВӢЦАК, ΔӢЦАК, ш., прш. WИЦАК, б. ВӢЧАК ж. название травы; ш. вӣцак х̌ӯвдин wох̌ ""вӣцак"" – молочная трава.",название травы,0,f,f,0,,ak,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,название травы,"название травы; ""вӣцак"" – молочная трава",
4670,3574,"WÊБАК ж. 1) снопик; 2) вязанка, охапка; пачка; ш. йу ну́р-и му-рд δу wêбак жӣз вӯд сегодня он принес мне две вязанки дров; wêбак-wêбак вязанками, охапками; пачками; б. пӯл wӣ-нд wêбак-wêбак вуд деньги у него были пачками; wêбак δ. (δāδ) вязать вязанками; ш. ди жӣз wêбак δа ху, wуз ди маркā́б-ти тā́жум свяжи дрова вязанками, и я отвезу их на осле.",снопик,0,f,f,0,,ak,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"снопик; вязанка, охапка; пачка",снопик,
4671,3574,"WÊБАК ж. 1) снопик; 2) вязанка, охапка; пачка; ш. йу ну́р-и му-рд δу wêбак жӣз вӯд сегодня он принес мне две вязанки дров; wêбак-wêбак вязанками, охапками; пачками; б. пӯл wӣ-нд wêбак-wêбак вуд деньги у него были пачками; wêбак δ. (δāδ) вязать вязанками; ш. ди жӣз wêбак δа ху, wуз ди маркā́б-ти тā́жум свяжи дрова вязанками, и я отвезу их на осле.","вязанка, охапка; пачка",0,f,f,0,,ak,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"снопик; вязанка, охапка; пачка","вязанка, охапка; пачка; сегодня он принес мне две вязанки дров",
